,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
1584,300384,三联虹普,0.0839,0.0114,0.2726,0.0462,4.6604
1585,2482,广田集团,0.0839,0.0663,1.588,0.117,14.0934
1586,2719,麦趣尔,0.0836,0.034,2.5749,0.1773,18.3102
1587,300690,双一科技,0.0836,0.047,0.4505,0.3981,39.8087
1588,300722,新余国科,0.0836,0.0298,0.3736,0.0952,25.2389
1589,600069,银鸽投资,0.0833,0.0611,19.8728,0.1232,14.4937
1590,2454,松芝股份,0.0833,0.0565,0.9105,0.1248,13.5731
1591,601058,赛轮金宇,0.0833,0.0764,3.6369,0.1266,13.9736
1592,600462,九有股份,0.0833,0.0288,5.4894,0.0316,3.1943
1593,603031,安德利,0.0832,0.0895,3.6676,0.1454,14.6525
1594,2862,实丰文化,0.0832,0.0618,0.8373,0.7866,85.4468
1595,600538,国发股份,0.0831,0.0465,15.3398,0.3072,30.7475
1596,2550,千红制药,0.0831,0.0291,0.5061,0.1497,15.943
1597,2751,易尚展示,0.083,0.0273,2.408,0.0345,6.7483
1598,600975,新五丰,0.083,0.0805,3.8232,0.2816,40.7431
1599,600316,洪都航空,0.0826,0.0219,6.6574,0.0452,8.1156
1600,600623,华谊集团,0.0826,0.0928,7.9887,0.1856,20.9839
1601,600936,广西广电,0.0825,0.0303,1.1094,0.06,8.1073
1602,100,TCL集团,0.0825,0.0575,2.5981,0.0868,12.7473
1603,300402,宝色股份,0.0825,0.0282,3.444,0.0532,5.5364
1604,600745,闻泰科技,0.0824,0.1277,4.1628,0.1923,19.3403
1605,547,航天发展,0.0824,0.0254,0.6272,0.0996,10.2372
1606,300662,科锐国际,0.0823,0.1012,1.0931,0.3424,36.3323
1607,603900,莱绅通灵,0.0822,0.057,0.5217,0.2964,30.1557
1608,600523,贵航股份,0.0821,0.0761,1.3242,0.2326,23.5263
1609,2022,科华生物,0.082,0.0481,0.5903,0.2054,25.1232
1610,800,一汽轿车,0.0819,0.1233,7.1879,0.2167,23.0325
1611,603192,汇得科技,0.0817,0.1042,1.0457,0.1981,19.9674
1612,2421,达实智能,0.0817,0.0385,0.6305,0.0958,10.888
1613,300464,星徽精密,0.0816,0.0417,2.8455,0.0826,10.2443
1614,601116,三江购物,0.0814,0.111,2.8249,0.2721,27.4476
1615,2079,苏州固锝,0.0814,0.0762,1.0131,0.4259,44.9029
1616,2557,洽洽食品,0.0813,0.0627,0.9106,0.1899,19.5709
1617,543,皖能电力,0.0811,0.0373,12.4784,0.0775,15.3178
1618,2663,普邦股份,0.0811,0.029,1.6435,0.0606,7.3985
1619,600028,中国石化,0.0809,0.1197,2.7162,0.2575,32.9513
1620,600082,海泰发展,0.0808,0.0115,2.8985,0.0217,2.5236
1621,939,*ST凯迪,0.0808,0.0114,,0.0158,2.7467
1622,600708,光明地产,0.0807,0.031,0.8444,0.0388,5.4215
1623,600645,中源协和,0.0807,0.0234,,0.0515,5.9984
1624,600576,祥源文化,0.0806,0.0306,0.6908,0.3086,45.2853
1625,603626,科森科技,0.0806,0.0507,0.7846,0.1037,11.4326
1626,2373,千方科技,0.0805,0.0308,0.4529,0.0745,8.0139
1627,601966,玲珑轮胎,0.0804,0.0577,1.068,0.1048,12.3093
1628,603919,金徽酒,0.0803,0.0459,0.4232,0.2117,21.4566
1629,300257,开山股份,0.0803,0.0298,1.71,0.0685,9.0055
1630,300103,达刚路机,0.0801,0.023,0.5425,0.1722,17.9748
1631,2756,永兴特钢,0.08,0.0814,0.9176,0.548,64.0121
1632,603668,天马科技,0.08,0.0548,1.0036,0.109,11.1384
1633,2017,东信和平,0.08,0.0613,2.5409,0.1569,17.3303
1634,603001,奥康国际,0.0798,0.0488,1.1553,0.2075,20.7514
1635,524,岭南控股,0.0798,0.1149,2.7546,0.2742,36.797
1636,300746,汉嘉设计,0.0798,0.0692,0.9425,0.2579,26.1096
1637,603083,剑桥科技,0.0796,0.0842,3.2659,0.1535,15.8868
1638,603667,五洲新春,0.0796,0.0534,0.9106,0.2068,23.514
1639,2559,亚威股份,0.0795,0.0494,1.158,0.1691,18.9424
1640,300664,鹏鹞环保,0.0794,0.0164,0.2957,0.0395,9.2949
1641,600929,湖南盐业,0.0793,0.0563,0.971,0.1512,25.2377
1642,600693,东百集团,0.0792,0.0448,0.7676,0.0706,10.5049
1643,2514,宝馨科技,0.0792,0.0272,1.0945,0.0589,5.9067
1644,600859,王府井,0.0789,0.1019,2.2076,0.2189,28.363
1645,2562,兄弟科技,0.0787,0.0355,0.3055,0.1044,20.1947
1646,2023,海特高新,0.0787,0.0054,1.8136,0.0147,3.4081
1647,603021,山东华鹏,0.0785,0.02,2.8953,0.0361,3.8928
1648,657,中钨高新,0.0784,0.0712,2.8275,0.1447,18.5663
1649,601919,中远海控,0.0784,0.0532,1.4681,0.0793,16.3065
1650,603926,铁流股份,0.0783,0.0466,0.6081,0.2585,29.133
1651,603239,浙江仙通,0.078,0.0474,0.3358,0.2712,27.2454
1652,600233,圆通速递,0.0779,0.11,1.0757,0.3256,34.8642
1653,600582,天地科技,0.0778,0.0328,1.0157,0.0717,9.5383
1654,32,深桑达A,0.0777,0.0694,10.239,0.3731,39.4404
1655,600545,卓郎智能,0.0776,0.0465,0.9021,0.0842,14.3164
1656,300481,濮阳惠成,0.0776,0.0664,0.5706,0.3588,39.7696
1657,300387,富邦股份,0.0774,0.0342,0.6446,0.103,10.3791
1658,603225,新凤鸣,0.0773,0.1606,1.1732,0.3951,51.5056
1659,600833,第一医药,0.0772,0.1057,2.7618,0.2846,35.1225
1660,600550,保变电气,0.0772,0.0371,4.7074,0.0402,4.3533
1661,2139,拓邦股份,0.0771,0.0644,0.9202,0.1823,18.4779
1662,2497,雅化集团,0.077,0.0418,0.6767,0.12,13.5579
1663,600629,华建集团,0.077,0.055,1.3842,0.0857,8.8996
1664,600688,上海石化,0.0769,0.1787,1.1505,0.6395,64.8079
1665,300458,全志科技,0.0768,0.0392,,0.3298,35.8458
1666,2890,弘宇股份,0.0768,0.036,0.5429,0.2192,23.0874
1667,601766,中国中车,0.0768,0.0432,1.2457,0.0695,7.9655
1668,300269,联建光电,0.0767,0.0364,2.949,0.0885,8.9134
1669,603779,威龙股份,0.0767,0.0338,1.0038,0.1288,14.2301
1670,300568,星源材质,0.0766,0.0168,0.4531,0.0367,6.1323
1671,2472,双环传动,0.0764,0.0269,0.8386,0.0495,7.5015
1672,2086,东方海洋,0.0764,0.0147,0.4908,0.0568,7.4343
1673,603269,海鸥股份,0.0763,0.0347,1.0525,0.0712,7.4287
1674,2032,苏泊尔,0.0762,0.1179,0.8269,0.2722,27.3922
1675,2761,多喜爱,0.0762,0.0554,2.2422,0.1945,24.4435
1676,2892,科力尔,0.0762,0.0668,0.6888,0.4175,43.0879
1677,300344,太空智造,0.076,0.0265,,0.0515,6.032
1678,2730,电光科技,0.076,0.0393,1.0015,0.1002,10.1556
1679,2623,亚玛顿,0.076,0.0259,,0.0471,6.2306
1680,601012,隆基股份,0.0759,0.0378,0.3499,0.0666,10.064
1681,300209,天泽信息,0.0757,0.0278,0.7663,0.1219,12.3899
1682,300688,创业黑马,0.0757,0.0304,0.2901,0.1736,17.9286
1683,2179,中航光电,0.0755,0.0479,0.5541,0.1043,11.2168
1684,601618,中国中冶,0.0755,0.0444,2.7441,0.0581,6.5746
1685,603111,康尼机电,0.0755,0.025,0.6322,0.0546,5.5481
1686,600272,开开实业,0.0755,0.0697,1.8723,0.1346,23.5638
1687,2649,博彦科技,0.0755,0.0591,0.7755,0.2234,22.4722
1688,2864,盘龙药业,0.0755,0.0378,0.6507,0.1442,15.9124
1689,300355,蒙草生态,0.0753,0.0337,0.4775,0.0491,5.6192
1690,2470,金正大,0.0751,0.0758,1.9025,0.1881,23.0153
1691,600642,申能股份,0.0751,0.045,1.1142,0.1181,19.9041
1692,2771,真视通,0.075,0.0533,0.8866,0.1207,12.5094
1693,2080,中材科技,0.075,0.0343,0.9503,0.0578,8.0453
1694,600456,宝钛股份,0.075,0.0313,6.1794,0.0681,11.835
1695,2007,华兰生物,0.0749,0.034,0.2208,0.4703,47.0305
1696,603882,金域医学,0.0748,0.0854,1.3625,0.1798,28.3059
1697,2214,大立科技,0.0747,0.0158,0.7508,0.0523,6.4883
1698,2125,湘潭电化,0.0747,0.0216,1.0731,0.039,4.8111
1699,2227,奥特迅,0.0746,0.0255,1.827,0.1041,11.7048
1700,300702,天宇股份,0.0745,0.042,0.8836,0.1081,11.1269
1701,2891,中宠股份,0.0745,0.0753,0.892,0.3222,33.283
1702,2805,丰元股份,0.0745,0.0318,0.6306,0.1321,13.3899
1703,2298,中电兴发,0.0745,0.0258,0.7809,0.1088,12.9598
1704,2923,润都股份,0.0744,0.0821,0.6393,0.2669,51.6957
1705,898,鞍钢股份,0.0743,0.0703,1.1169,0.1615,18.9377
1706,300533,冰川网络,0.0743,0.0127,0.2424,0.101,10.1003
1707,600814,杭州解百,0.0742,0.0821,1.4164,0.2119,21.5001
1708,601019,山东出版,0.0741,0.0493,0.4854,0.1411,19.8661
1709,603298,杭叉集团,0.074,0.1006,0.9906,0.3831,38.943
1710,616,海航投资,0.074,0.0007,0.9025,0.0012,0.3321
1711,2394,联发股份,0.0739,0.0706,0.8308,0.2654,27.6111
1712,600597,光明乳业,0.0738,0.0968,1.9562,0.1624,17.7107
1713,600619,海立股份,0.0737,0.0565,2.2735,0.0896,9.4036
1714,603689,皖天然气,0.0734,0.061,1.8504,0.1938,33.5578
1715,600137,浪莎股份,0.0733,0.0386,1.0965,0.1437,14.4931
1716,603889,新澳股份,0.0731,0.0629,0.8045,0.3881,39.113
1717,2192,融捷股份,0.0731,0.0189,0.4549,0.0852,10.9253
1718,823,超声电子,0.0731,0.0621,1.3129,0.1987,21.2794
1719,413,东旭光电,0.073,0.0187,0.6528,0.0355,6.1217
1720,752,西藏发展,0.073,0.018,0.5899,0.0725,7.3536
1721,300586,美联新材,0.073,0.0405,0.621,0.137,14.1301
1722,601163,三角轮胎,0.073,0.0397,1.1948,0.0879,12.3913
1723,600103,青山纸业,0.073,0.0404,1.5135,0.1483,18.3214
1724,600409,三友化工,0.073,0.0612,0.7318,0.1095,15.6049
1725,2342,巨力索具,0.0729,0.0251,,0.0603,7.673
1726,601600,中国铝业,0.0729,0.0656,5.5533,0.0975,14.5902
1727,603679,华体科技,0.0729,0.0474,0.6625,0.1582,15.8247
1728,601949,中国出版,0.0727,0.0312,0.6497,0.0796,11.1909
1729,300415,伊之密,0.0726,0.0616,0.5183,0.1147,12.9504
1730,2796,世嘉科技,0.0726,0.06,1.6287,0.2027,20.9015
1731,2532,新界泵业,0.0726,0.0552,0.8202,0.2067,23.5099
1732,600547,山东黄金,0.0725,0.0878,3.0993,0.1483,34.6524
1733,300582,英飞特,0.0724,0.0375,2.2077,0.1009,10.3017
1734,600231,凌钢股份,0.0724,0.0882,1.0797,0.1554,19.7637
1735,2883,中设股份,0.0723,0.0373,0.3214,0.3044,30.4617
1736,785,武汉中商,0.0721,0.1017,0.7296,0.1866,21.4041
1737,300666,江丰电子,0.072,0.045,0.6231,0.1267,20.8893
1738,600784,鲁银投资,0.0719,0.0267,,0.0424,4.909
1739,300421,力星股份,0.0717,0.0314,0.643,0.1374,15.0676
1740,300421,力星股份,0.0717,0.0314,0.643,0.1374,15.0676
1741,600060,海信电器,0.0717,0.0964,2.3626,0.2278,23.0233
1742,603612,索通发展,0.0716,0.053,0.4145,0.1293,15.026
1743,603183,建研院,0.0716,0.0378,0.4826,0.1625,16.3783
1744,600750,江中药业,0.0715,0.0371,0.2991,0.2784,37.849
1745,600699,均胜电子,0.0715,0.0538,2.5603,0.0878,14.5633
1746,603066,音飞储存,0.0713,0.0362,0.5145,0.1402,14.7559
1747,2025,航天电器,0.0711,0.0423,0.5377,0.1189,13.4857
1748,300180,华峰超纤,0.0711,0.0269,0.6969,0.1018,13.9853
1749,682,东方电子,0.0709,0.0401,1.0308,0.1172,12.3918
1750,600280,中央商场,0.0709,0.0339,2.4793,0.038,4.1626
1751,603920,世运电路,0.0708,0.0484,0.7669,0.2664,27.6184
1752,601015,陕西黑猫,0.0707,0.0483,2.1364,0.0986,10.774
1753,603232,格尔软件,0.0706,0.029,0.2743,0.2223,22.3649
1754,2614,奥佳华,0.0705,0.0625,0.8517,0.1578,17.8764
1755,848,承德露露,0.0705,0.0529,0.3558,0.1911,20.3702
1756,2592,八菱科技,0.0701,0.0211,0.402,0.1238,13.3078
1757,2590,万安科技,0.07,0.0456,1.2005,0.0994,10.2808
1758,300693,盛弘股份,0.0699,0.0393,0.6852,0.1453,14.7722
1759,300474,景嘉微,0.0699,0.0185,0.1802,0.1318,15.5253
1760,2938,鹏鼎控股,0.0699,0.072,0.9155,0.1529,15.29
1761,603008,喜临门,0.0698,0.0384,0.7878,0.0731,7.7462
1762,300108,吉药控股,0.0698,0.0155,0.2366,0.0406,9.729
1763,603335,迪生力,0.0697,0.0617,3.6264,0.1919,19.3347
1764,600518,康美药业,0.0696,0.0268,0.45,0.0504,7.1963
1765,2335,科华恒盛,0.0695,0.0269,0.3805,0.0658,8.2552
1766,2510,天汽模,0.0695,0.0282,1.4092,0.0574,5.9337
1767,639,西王食品,0.0694,0.0506,0.984,0.0789,18.6628
1768,2648,卫星石化,0.0692,0.0556,0.6055,0.1905,19.333
1769,2897,意华股份,0.0692,0.0566,0.8945,0.2177,22.0187
1770,600743,华远地产,0.0691,0.0199,0.5936,0.0257,5.0924
1771,2697,红旗连锁,0.0691,0.1113,2.908,0.2411,24.1084
1772,600509,天富能源,0.069,0.015,1.7476,0.0228,6.5377
1773,603708,家家悦,0.0689,0.1245,2.5135,0.2061,20.9604
1774,600160,巨化股份,0.0689,0.0732,1.0044,0.4589,50.7629
1775,2070,*ST众和,0.0689,0.0266,,0.0214,2.4069
1776,2362,汉王科技,0.0687,0.0389,0.8625,0.1889,19.1045
1777,601137,博威合金,0.0686,0.0784,1.2935,0.2298,28.5179
1778,2223,鱼跃医疗,0.0684,0.0365,0.3858,0.2289,29.3754
1779,603389,亚振家居,0.0683,0.0364,0.6329,0.2083,22.7416
1780,2769,普路通,0.0683,0.0263,5.3825,0.0289,2.8959
1781,300736,百邦科技,0.0681,0.1674,1.1593,0.6409,64.0877
1782,600667,太极实业,0.0681,0.0487,1.4845,0.0858,10.6532
1783,2548,金新农,0.0681,0.0593,1.9635,0.1266,14.9135
1784,600735,新华锦,0.0678,0.0833,0.8263,0.3968,41.623
1785,2349,精华制药,0.0677,0.0234,0.3989,0.1277,22.4308
1786,2050,三花智控,0.0677,0.0525,0.5186,0.1467,17.277
1787,761,本钢板材,0.0677,0.0436,1.7051,0.057,6.0536
1788,600719,大连热电,0.0676,0.0336,15.7598,0.0623,6.4361
1789,600744,华银电力,0.0676,0.0263,,0.031,6.6909
1790,2026,山东威达,0.0673,0.0336,0.7996,0.1654,17.7674
1791,600673,东阳光科,0.0672,0.0371,0.9956,0.0579,7.6668
1792,551,创元科技,0.067,0.0412,1.2859,0.0829,9.1039
1793,300425,环能科技,0.0669,0.0208,0.5486,0.0537,6.2878
1794,603661,恒林股份,0.0669,0.0479,0.7479,0.2916,31.8911
1795,2216,三全食品,0.0668,0.0805,4.8704,0.1489,16.2715
1796,601233,桐昆股份,0.0668,0.0825,1.2381,0.1669,18.444
1797,960,锡业股份,0.0667,0.0751,2.5638,0.1253,14.7979
1798,603908,牧高笛,0.0667,0.0543,0.6878,0.1821,18.2763
1799,2178,延华智能,0.0667,0.0356,2.5003,0.0844,8.5271
1800,603336,宏辉果蔬,0.0666,0.0569,0.7195,2.0277,265.0265
1801,600391,航发科技,0.0666,0.0259,2.383,0.0407,5.8581
1802,2230,科大讯飞,0.0666,0.0272,0.757,0.0673,8.0693
1803,603318,派思股份,0.0665,0.0206,0.6856,0.0468,5.7934
1804,2899,英派斯,0.0664,0.0466,0.6843,0.2111,21.2538
1805,63,中兴通讯,0.0664,0.0502,1.3404,0.0732,8.2425
1806,603823,百合花,0.0664,0.049,0.6552,0.1552,17.6558
1807,600330,天通股份,0.0663,0.0265,0.9044,0.085,11.0377
1808,300253,卫宁健康,0.0663,0.0215,0.3473,0.0757,8.342
1809,692,惠天热电,0.066,0.0207,,0.0272,3.4642
1810,603939,益丰药房,0.066,0.0663,0.9992,0.1979,20.3654
1811,2205,国统股份,0.0659,0.0206,2.9507,0.0372,4.1168
1812,603985,恒润股份,0.0659,0.0393,0.5382,0.2054,20.7993
1813,419,通程控股,0.0657,0.062,1.7483,0.1318,13.6817
1814,2427,*ST尤夫,0.0657,0.0426,0.7699,0.0553,7.1905
1815,96,广聚能源,0.0657,0.032,0.5273,0.5397,63.7921
1816,603883,老百姓,0.0656,0.0735,1.2401,0.1368,18.564
1817,600740,山西焦化,0.0656,0.0353,4.2351,0.0467,5.5702
1818,601113,华鼎股份,0.0656,0.0386,1.7662,0.0966,11.1026
1819,520,长航凤凰,0.0656,0.1048,1.0744,0.2679,33.7735
1820,2221,东华能源,0.0655,0.0956,1.976,0.1452,24.6542
1821,2198,嘉应制药,0.0654,0.0349,,0.2416,33.4515
1822,2766,索菱股份,0.0654,0.029,0.66,0.0664,10.3045
1823,603086,先达股份,0.0654,0.0532,0.6643,0.2859,31.3606
1824,2251,步步高,0.0652,0.0702,7.4173,0.118,12.9384
1825,600655,豫园股份,0.0651,0.0462,1.6924,0.0875,15.8777
1826,2004,华邦健康,0.0649,0.0203,0.9962,0.0374,5.9241
1827,300073,当升科技,0.0649,0.0514,0.5596,0.1228,13.5631
1828,1896,豫能控股,0.0648,0.0272,21.7089,0.0419,8.4251
1829,2282,博深工具,0.0646,0.0163,0.7493,0.0642,6.8094
1830,30,富奥股份,0.0644,0.0447,0.5653,0.1146,14.5682
1831,600480,凌云股份,0.0644,0.0644,1.3292,0.1173,12.54
1832,2035,华帝股份,0.0643,0.0875,0.6999,0.1891,19.2457
1833,2126,银轮股份,0.0642,0.0416,0.8091,0.0929,10.0473
1834,2279,久其软件,0.0642,0.0272,0.3722,0.0658,9.8499
1835,600603,广汇物流,0.0641,0.0075,0.1971,0.0197,4.4241
1836,600794,保税科技,0.0641,0.0201,,0.0529,9.3153
1837,600126,杭钢股份,0.064,0.0729,0.9844,0.2311,25.6465
1838,300503,昊志机电,0.0638,0.0243,0.3769,0.0742,10.8457
1839,300034,钢研高纳,0.0635,0.0226,0.8746,0.0898,12.3988
1840,710,贝瑞基因,0.0635,0.0412,0.3042,0.3023,31.2219
1841,600939,重庆建工,0.0633,0.0423,7.2411,0.0472,5.3967
1842,603666,亿嘉和,0.0633,0.0463,0.1703,0.1178,12.7759
1843,601900,南方传媒,0.0633,0.0365,0.5115,0.0798,9.213
1844,600351,亚宝药业,0.0632,0.037,0.8094,0.1112,12.1072
1845,2725,跃岭股份,0.0632,0.0442,3.1036,0.236,24.6626
1846,603999,读者传媒,0.0632,0.0251,0.6984,0.2063,30.1324
1847,2182,云海金属,0.0631,0.0835,2.0284,0.1433,15.3735
1848,603871,嘉友国际,0.0631,0.229,0.9945,0.641,64.7712
1849,600282,南钢股份,0.0628,0.0626,0.6943,0.1065,11.154
1850,600226,瀚叶股份,0.0625,0.0151,0.3098,0.0658,7.4435
1851,300281,金明精机,0.0624,0.0168,0.7323,0.0759,9.4553
1852,603311,金海环境,0.0623,0.0362,0.4035,0.1786,18.723
1853,601339,百隆东方,0.0623,0.0318,0.7603,0.0842,14.3637
1854,600360,华微电子,0.0622,0.0249,1.073,0.0516,6.4224
1855,901,航天科技,0.0622,0.0576,1.9899,0.1577,21.7885
1856,300682,朗新科技,0.0622,0.0296,0.3527,0.1028,10.8089
1857,2851,麦格米特,0.062,0.0403,0.5941,0.1059,11.2095
1858,603157,拉夏贝尔,0.0619,0.0708,1.0367,0.1465,14.9155
1859,300260,新莱应材,0.0618,0.0342,1.8354,0.0845,8.5786
1860,796,凯撒旅游,0.0618,0.0819,2.0405,0.1279,16.0737
1861,2723,金莱特,0.0618,0.0586,7.958,0.1572,15.9758
1862,2281,光迅科技,0.0617,0.0545,0.859,0.1411,15.6795
1863,300287,飞利信,0.0617,0.0189,0.3307,0.0969,10.3543
1864,600270,外运发展,0.0617,0.038,0.2829,0.2032,20.6851
1865,300566,激智科技,0.0616,0.0283,0.7382,0.0482,5.3876
1866,600490,鹏欣资源,0.0615,0.0478,1.1233,0.1755,30.3796
1867,600808,马钢股份,0.0613,0.0622,0.8852,0.0999,12.4312
1868,600306,商业城,0.0612,0.0346,0.6844,0.0381,3.8382
1869,985,大庆华科,0.0612,0.1338,1.9463,0.6381,95.5267
1870,417,合肥百货,0.061,0.0628,2.1429,0.1097,12.0845
1871,300650,太龙照明,0.061,0.0319,0.3961,0.1199,22.2886
1872,600320,振华重工,0.0609,0.0197,4.0438,0.0263,3.2603
1873,600917,重庆燃气,0.0609,0.0422,0.9552,0.0851,17.1545
1874,900,现代投资,0.0606,0.0279,0.758,0.0454,8.7713
1875,2419,天虹股份,0.0606,0.0729,1.5642,0.1198,12.0623
1876,2368,太极股份,0.0606,0.0373,1.1216,0.0553,5.9351
1877,300369,绿盟科技,0.0605,0.0202,0.4972,0.0847,8.7407
1878,603630,拉芳家化,0.0605,0.0316,0.4302,0.3261,34.8354
1879,600741,华域汽车,0.0604,0.0688,0.9294,0.1156,12.7185
1880,2012,凯恩股份,0.0603,0.0349,1.4861,0.1292,15.0416
1881,603035,常熟汽饰,0.0602,0.0255,0.3552,0.0881,9.5859
1882,2594,比亚迪,0.0601,0.0358,1.2951,0.0539,6.0648
1883,300011,鼎汉技术,0.0599,0.0181,0.9067,0.046,5.1931
1884,300604,长川科技,0.0599,0.0199,0.2142,0.0895,9.1905
1885,554,泰山石油,0.0599,0.1398,57.2303,0.6669,70.8751
1886,600527,江南高纤,0.0599,0.0333,1.2216,1.0295,127.723
1887,603214,爱婴室,0.0599,0.1407,1.0354,0.3019,30.1944
1888,300134,大富科技,0.0597,0.015,,0.0615,6.5564
1889,963,华东医药,0.0597,0.1039,0.8797,0.2314,27.1756
1890,663,永安林业,0.0595,0.0177,1.0352,0.0379,4.458
1891,600983,惠而浦,0.0588,0.0441,,0.0816,8.3266
1892,2332,仙琚制药,0.0587,0.0326,0.7278,0.0609,10.4487
1893,2146,荣盛发展,0.0587,0.0119,0.374,0.014,1.8526
1894,908,景峰医药,0.0587,0.0311,0.8188,0.0668,14.4784
1895,300629,新劲刚,0.0585,0.0302,0.5944,0.1084,11.7282
1896,600866,星湖科技,0.0583,0.0276,,0.0749,10.3062
1897,300660,江苏雷利,0.0583,0.0412,0.5415,0.1353,13.5298
1898,600506,香梨股份,0.0582,0.0129,0.7491,0.214,56.6324
1899,600802,福建水泥,0.0582,0.0262,,0.0354,3.734
1900,2130,沃尔核材,0.058,0.024,0.8948,0.0434,6.4445
1901,933,神火股份,0.058,0.0203,3.5759,0.0238,2.921
1902,546,金圆股份,0.0579,0.0368,0.7312,0.0713,9.2781
1903,300556,丝路视觉,0.0578,0.0507,2.1458,0.1871,19.7118
1904,300200,高盟新材,0.0578,0.0285,1.1387,0.1794,18.6262
1905,300243,瑞丰高材,0.0577,0.072,2.0641,0.1721,17.828
1906,300321,同大股份,0.0574,0.0347,1.0237,0.1947,22.6091
1907,600285,羚锐制药,0.0573,0.032,0.4711,0.096,10.5002
1908,2493,荣盛石化,0.0572,0.065,1.9477,0.1111,13.0361
1909,603966,法兰泰克,0.0572,0.0318,0.5707,0.1129,13.0019
1910,7,全新好,0.0572,0.0051,2.8514,0.0434,4.3625
1911,2602,世纪华通,0.057,0.031,0.2535,0.1511,15.3149
1912,300667,必创科技,0.057,0.0215,0.2302,0.0987,9.8742
1913,300100,双林股份,0.0569,0.0371,1.1168,0.0656,7.7485
1914,603081,大丰实业,0.0569,0.0355,0.4241,0.0811,8.3888
1915,300192,科斯伍德,0.0568,0.0157,4.5605,0.0316,5.7048
1916,541,佛山照明,0.0568,0.038,0.2894,0.2463,29.2497
1917,300272,开能健康,0.0566,0.0152,3.689,0.0444,4.676
1918,600080,金花股份,0.0566,0.0302,0.7966,0.1426,14.5227
1919,603958,哈森股份,0.0566,0.0589,5.6135,0.2883,29.2241
1920,603319,湘油泵,0.0563,0.0411,0.4145,0.1096,11.8618
1921,600710,苏美达,0.0563,0.1009,3.7977,0.1216,13.3571
1922,2705,新宝股份,0.0562,0.0694,1.1276,0.1586,15.8644
1923,600537,亿晶光电,0.056,0.0351,4.7598,0.0772,12.4878
1924,600117,西宁特钢,0.056,0.0171,5.5273,0.0202,2.7305
1925,39,中集集团,0.056,0.0327,1.3536,0.0489,8.3143
1926,600493,凤竹纺织,0.0559,0.0422,1.8487,0.1171,12.9778
1927,9,中国宝安,0.0557,0.0144,1.2093,0.0228,3.5231
1928,603602,纵横通信,0.0557,0.0321,0.5428,0.0887,8.8698
1929,300277,海联讯,0.0555,0.0244,1.9161,0.0861,8.7584
1930,2582,好想你,0.0555,0.0438,2.3207,0.1202,15.7969
1931,603683,晶华新材,0.0554,0.0347,0.9293,0.1073,15.3265
1932,2642,荣之联,0.0553,0.0174,,0.057,6.2429
1933,2098,浔兴股份,0.0553,0.0324,0.7353,0.0573,8.554
1934,300576,容大感光,0.0552,0.0397,0.5445,0.2045,21.5809
1935,601100,恒立液压,0.0552,0.025,0.4047,0.0675,9.1147
1936,600183,生益科技,0.0552,0.0462,0.5328,0.0924,14.5114
1937,603535,嘉诚国际,0.0552,0.0334,0.4764,0.1805,18.9021
1938,932,华菱钢铁,0.0551,0.0562,0.7956,0.0698,8.7937
1939,603116,红蜻蜓,0.055,0.0385,0.4789,0.154,15.4151
1940,603536,惠发股份,0.055,0.0508,0.8593,0.1386,17.4733
1941,2612,朗姿股份,0.055,0.0186,0.6704,0.0408,4.3756
1942,2922,伊戈尔,0.055,0.0466,0.8112,0.1329,13.5876
1943,300537,广信材料,0.055,0.0158,0.4028,0.0753,8.2412
1944,600182,S佳通,0.055,0.0682,1.4637,0.1564,21.2232
1945,2134,天津普林,0.0549,0.0373,1.6688,0.1204,13.0175
1946,2741,光华科技,0.0549,0.0452,0.7788,0.155,16.5675
1947,2300,太阳电缆,0.0547,0.0692,2.0235,0.1215,13.7067
1948,2846,英联股份,0.0546,0.0357,0.5502,0.155,16.0795
1949,300088,长信科技,0.0546,0.0793,1.084,0.192,20.9033
1950,300233,金城医药,0.0545,0.031,0.5231,0.1571,17.9805
1951,603278,大业股份,0.0544,0.0364,0.7809,0.0706,8.089
1952,300276,三丰智能,0.0543,0.0075,0.5412,0.0161,1.6593
1953,300331,苏大维格,0.0542,0.0278,0.6685,0.1162,12.9269
1954,603159,上海亚虹,0.0542,0.0565,0.6931,0.2008,21.119
1955,2598,山东章鼓,0.0541,0.0344,0.549,0.1099,11.7475
1956,600361,华联综超,0.0539,0.066,8.4234,0.0919,10.3291
1957,600448,华纺股份,0.0539,0.0445,22.3731,0.0767,8.2026
1958,603712,七一二,0.0538,0.0221,0.4114,0.0408,4.56
1959,2542,中化岩土,0.0538,0.0219,0.6293,0.0445,4.7363
1960,300551,古鳌科技,0.0537,0.0186,0.8588,0.0789,10.2496
1961,2330,得利斯,0.0537,0.0518,14.8256,0.2563,25.8164
1962,603223,恒通股份,0.0535,0.1732,2.6071,0.427,45.7918
1963,2132,恒星科技,0.0534,0.0253,2.1757,0.0487,5.5788
1964,795,英洛华,0.0532,0.0376,0.9554,0.1886,21.2849
1965,600785,新华百货,0.0531,0.0866,4.9731,0.1494,16.2588
1966,603806,福斯特,0.053,0.0426,0.4152,0.3602,36.8052
1967,407,胜利股份,0.0528,0.0401,1.6475,0.0861,10.0262
1968,600146,商赢环球,0.0528,0.0269,0.5377,0.0946,14.7116
1969,2397,梦洁股份,0.0528,0.0309,1.2626,0.0851,9.1532
